_id_x,trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint,_id_y,route_id,service_id,trip_headsign,direction_id,block_id,shape_id,_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
22922,4462166-2024-JUN-FINAL-Weekday-01,17:43:00,17:46:00,3418,35,0,0,4.919,1,500,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,577932,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
22998,4462167-2024-JUN-FINAL-Weekday-01,18:43:00,18:46:00,3418,35,0,0,4.919,1,501,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,577985,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23074,4462168-2024-JUN-FINAL-Weekday-01,20:07:00,20:10:00,3418,35,0,0,4.919,1,502,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,577950,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23150,4462169-2024-JUN-FINAL-Weekday-01,24:07:00,24:10:00,3418,35,0,0,4.919,1,503,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,578013,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23226,4462170-2024-JUN-FINAL-Weekday-01,17:13:00,17:16:00,3418,35,0,0,4.919,1,504,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,578029,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23302,4462171-2024-JUN-FINAL-Weekday-01,16:13:00,16:16:00,3418,35,0,0,4.919,1,505,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,578013,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23378,4462172-2024-JUN-FINAL-Weekday-01,13:43:00,13:46:00,3418,35,0,0,4.919,1,506,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,577951,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23454,4462173-2024-JUN-FINAL-Weekday-01,14:43:00,14:46:00,3418,35,0,0,4.919,1,507,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,577950,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23530,4462174-2024-JUN-FINAL-Weekday-01,19:37:00,19:40:00,3418,35,0,0,4.919,1,508,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,577979,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23607,4462175-2024-JUN-FINAL-Weekday-01,17:28:00,17:31:00,3418,36,0,0,4.919,1,509,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577979,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23681,4462176-2024-JUN-FINAL-Weekday-01,14:28:00,14:31:00,3418,36,0,0,4.919,1,510,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,578007,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23755,4462177-2024-JUN-FINAL-Weekday-01,18:28:00,18:31:00,3418,36,0,0,4.919,1,511,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,578013,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23829,4462178-2024-JUN-FINAL-Weekday-01,08:27:00,08:30:00,3418,36,0,0,4.919,1,512,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577985,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23903,4462179-2024-JUN-FINAL-Weekday-01,06:27:00,06:30:00,3418,36,0,0,4.919,1,513,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577959,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
23977,4462180-2024-JUN-FINAL-Weekday-01,13:28:00,13:31:00,3418,36,0,0,4.919,1,514,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577959,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24051,4462181-2024-JUN-FINAL-Weekday-01,15:28:00,15:31:00,3418,36,0,0,4.919,1,515,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577932,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24125,4462182-2024-JUN-FINAL-Weekday-01,16:28:00,16:31:00,3418,36,0,0,4.919,1,516,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577985,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24199,4462183-2024-JUN-FINAL-Weekday-01,09:28:00,09:31:00,3418,36,0,0,4.919,1,517,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577979,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24273,4462184-2024-JUN-FINAL-Weekday-01,07:27:00,07:30:00,3418,36,0,0,4.919,1,518,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,578007,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24347,4462185-2024-JUN-FINAL-Weekday-01,19:22:00,19:25:00,3418,36,0,0,4.919,1,519,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,578029,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24421,4462186-2024-JUN-FINAL-Weekday-01,05:27:00,05:30:00,3418,36,0,0,4.919,1,520,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577932,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24495,4462187-2024-JUN-FINAL-Weekday-01,11:28:00,11:31:00,3418,36,0,0,4.919,1,521,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577951,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24569,4462188-2024-JUN-FINAL-Weekday-01,12:28:00,12:31:00,3418,36,0,0,4.919,1,522,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577950,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24643,4462189-2024-JUN-FINAL-Weekday-01,10:28:00,10:31:00,3418,36,0,0,4.919,1,523,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,578013,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24717,4462190-2024-JUN-FINAL-Weekday-01,20:22:00,20:25:00,3418,36,0,0,4.919,1,524,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577992,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24791,4462191-2024-JUN-FINAL-Weekday-01,23:22:00,23:25:00,3418,36,0,0,4.919,1,525,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577959,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24865,4462192-2024-JUN-FINAL-Weekday-01,21:22:00,21:25:00,3418,36,0,0,4.919,1,526,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577985,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
24939,4462193-2024-JUN-FINAL-Weekday-01,22:22:00,22:25:00,3418,36,0,0,4.919,1,527,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/STONY POINT RD,1,577979,2A0085,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
25020,4462194-2024-JUN-FINAL-Weekday-01,05:47:00,05:50:00,3417,43,0,0,10.063,1,528,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577950,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25095,4462195-2024-JUN-FINAL-Weekday-01,06:47:00,06:50:00,3417,43,0,0,10.063,1,529,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577932,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25170,4462196-2024-JUN-FINAL-Weekday-01,07:47:00,07:50:00,3417,43,0,0,10.063,1,530,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577959,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25245,4462197-2024-JUN-FINAL-Weekday-01,08:47:00,08:50:00,3417,43,0,0,10.063,1,531,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,578007,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25320,4462198-2024-JUN-FINAL-Weekday-01,09:49:00,09:52:00,3417,43,0,0,10.063,1,532,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577985,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25395,4462199-2024-JUN-FINAL-Weekday-01,10:49:00,10:52:00,3417,43,0,0,10.063,1,533,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577979,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25470,4462200-2024-JUN-FINAL-Weekday-01,11:49:00,11:52:00,3417,43,0,0,10.063,1,534,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,578013,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25545,4462201-2024-JUN-FINAL-Weekday-01,12:49:00,12:52:00,3417,43,0,0,10.063,1,535,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577951,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25620,4462202-2024-JUN-FINAL-Weekday-01,13:49:00,13:52:00,3417,43,0,0,10.063,1,536,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577950,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25695,4462203-2024-JUN-FINAL-Weekday-01,14:49:00,14:52:00,3417,43,0,0,10.063,1,537,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577959,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25770,4462204-2024-JUN-FINAL-Weekday-01,15:49:00,15:52:00,3417,43,0,0,10.063,1,538,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,578007,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25845,4462205-2024-JUN-FINAL-Weekday-01,16:49:00,16:52:00,3417,43,0,0,10.063,1,539,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577932,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25920,4462206-2024-JUN-FINAL-Weekday-01,17:49:00,17:52:00,3417,43,0,0,10.063,1,540,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577985,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
25995,4462207-2024-JUN-FINAL-Weekday-01,18:49:00,18:52:00,3417,43,0,0,10.063,1,541,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577979,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26070,4462208-2024-JUN-FINAL-Weekday-01,19:45:00,19:48:00,3417,43,0,0,10.063,1,542,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,578013,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26145,4462209-2024-JUN-FINAL-Weekday-01,20:45:00,20:48:00,3417,43,0,0,10.063,1,543,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,578029,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26220,4462210-2024-JUN-FINAL-Weekday-01,21:45:00,21:48:00,3417,43,0,0,10.063,1,544,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577992,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26295,4462211-2024-JUN-FINAL-Weekday-01,22:45:00,22:48:00,3417,43,0,0,10.063,1,545,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577985,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26370,4462212-2024-JUN-FINAL-Weekday-01,23:45:00,23:48:00,3417,43,0,0,10.063,1,546,2A-193,2024-JUN-FINAL-Weekday-01,2A FOREST HILL/NORTH AVE,0,577979,2A0089,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26429,4462213-2024-JUN-FINAL-Weekday-01,11:00:00,11:03:00,3417,27,0,0,5.75,1,547,2C-193,2024-JUN-FINAL-Weekday-01,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,578007,2C0114,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26488,4462214-2024-JUN-FINAL-Weekday-01,07:30:00,07:33:00,3417,27,0,0,5.75,1,548,2C-193,2024-JUN-FINAL-Weekday-01,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,577985,2C0114,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26547,4462215-2024-JUN-FINAL-Weekday-01,08:30:00,08:33:00,3417,27,0,0,5.75,1,549,2C-193,2024-JUN-FINAL-Weekday-01,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,577979,2C0114,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26606,4462216-2024-JUN-FINAL-Weekday-01,10:00:00,10:03:00,3417,27,0,0,5.75,1,550,2C-193,2024-JUN-FINAL-Weekday-01,2C MIDLOTHIAN/SEMMES/NORTH AVE,0,577959,2C0114,966,3417.0,Transfer Station Bay D,,37.543638,-77.432007,,,0,place_T--CTR
26673,4462217-2024-JUN-FINAL-Weekday-01,06:42:00,06:45:00,3418,35,0,0,4.919,1,551,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,577950,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
26749,4462218-2024-JUN-FINAL-Weekday-01,07:42:00,07:45:00,3418,35,0,0,4.919,1,552,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,577932,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
26825,4462219-2024-JUN-FINAL-Weekday-01,08:42:00,08:45:00,3418,35,0,0,4.919,1,553,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,577959,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
26901,4462220-2024-JUN-FINAL-Weekday-01,09:43:00,09:46:00,3418,35,0,0,4.919,1,554,2C-193,2024-JUN-FINAL-Weekday-01,2C SEMMES/MIDLOTHIAN/BELT BLVD,1,578007,2C0110,967,3418.0,Transfer Station Bay E,,37.543479,-77.432141,,,0,place_T--CTR
36418,4462544-2024-JUN-FINAL-Weekday-01,20:03:00,20:13:00,3415,51,0,0,10.244,1,878,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1 /HIGHLAND PARK,0,578021,3C0114,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
36497,4462545-2024-JUN-FINAL-Weekday-01,20:33:00,20:43:00,3415,51,0,0,10.244,1,879,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1 /HIGHLAND PARK,0,577977,3C0114,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
36576,4462546-2024-JUN-FINAL-Weekday-01,21:03:00,21:13:00,3415,51,0,0,10.244,1,880,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1 /HIGHLAND PARK,0,577975,3C0114,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
36655,4462547-2024-JUN-FINAL-Weekday-01,21:33:00,21:43:00,3415,51,0,0,10.244,1,881,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1 /HIGHLAND PARK,0,577958,3C0114,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
36734,4462548-2024-JUN-FINAL-Weekday-01,22:03:00,22:13:00,3415,51,0,0,10.244,1,882,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1 /HIGHLAND PARK,0,577928,3C0114,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
36813,4462549-2024-JUN-FINAL-Weekday-01,22:33:00,22:43:00,3415,51,0,0,10.244,1,883,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1 /HIGHLAND PARK,0,578021,3C0114,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
36892,4462550-2024-JUN-FINAL-Weekday-01,23:03:00,23:13:00,3415,51,0,0,10.244,1,884,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1 /HIGHLAND PARK,0,577977,3C0114,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
36971,4462551-2024-JUN-FINAL-Weekday-01,24:03:00,24:13:00,3415,51,0,0,10.244,1,885,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1 /HIGHLAND PARK,0,577958,3C0114,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37050,4462552-2024-JUN-FINAL-Weekday-01,25:03:00,25:13:00,3415,51,0,0,10.244,1,886,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1 /HIGHLAND PARK,0,578021,3C0114,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37103,4462553-2024-JUN-FINAL-Weekday-01,19:22:00,19:32:00,3415,25,0,0,4.173,1,887,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1/HARWOOD,1,577975,3C0115,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37180,4462554-2024-JUN-FINAL-Weekday-01,19:52:00,20:02:00,3415,25,0,0,4.173,1,888,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1/HARWOOD,1,577958,3C0115,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37257,4462555-2024-JUN-FINAL-Weekday-01,20:22:00,20:32:00,3415,25,0,0,4.173,1,889,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1/HARWOOD,1,577928,3C0115,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37334,4462556-2024-JUN-FINAL-Weekday-01,20:52:00,21:02:00,3415,25,0,0,4.173,1,890,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1/HARWOOD,1,578021,3C0115,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37411,4462557-2024-JUN-FINAL-Weekday-01,21:22:00,21:32:00,3415,25,0,0,4.173,1,891,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1/HARWOOD,1,577977,3C0115,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37488,4462558-2024-JUN-FINAL-Weekday-01,21:52:00,22:02:00,3415,25,0,0,4.173,1,892,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1/HARWOOD,1,577975,3C0115,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37565,4462559-2024-JUN-FINAL-Weekday-01,22:22:00,22:32:00,3415,25,0,0,4.173,1,893,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1/HARWOOD,1,577958,3C0115,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37642,4462560-2024-JUN-FINAL-Weekday-01,23:22:00,23:32:00,3415,25,0,0,4.173,1,894,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1/HARWOOD,1,578021,3C0115,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
37719,4462561-2024-JUN-FINAL-Weekday-01,24:22:00,24:32:00,3415,25,0,0,4.173,1,895,3C-193,2024-JUN-FINAL-Weekday-01,3C U.S. 1/HARWOOD,1,577977,3C0115,964,3415.0,Transfer Station Bay B,,37.543536,-77.43229,,,0,place_T--CTR
42953,4462711-2024-JUN-FINAL-Weekday-01,06:20:00,06:30:00,3394,11,0,0,24.577,1,1045,95-193,2024-JUN-FINAL-Weekday-01,95X RICHMOND-PETERSBURG EXPRESS (PBG),1,576962,950140,955,3394.0,Petersburg Station,,37.226548,-77.405173,,,0,place_PTC
42974,4462713-2024-JUN-FINAL-Weekday-01,06:50:00,07:00:00,3394,11,0,0,24.577,1,1047,95-193,2024-JUN-FINAL-Weekday-01,95X RICHMOND-PETERSBURG EXPRESS (PBG),1,576997,950140,955,3394.0,Petersburg Station,,37.226548,-77.405173,,,0,place_PTC
42995,4462715-2024-JUN-FINAL-Weekday-01,17:20:00,17:30:00,3394,11,0,0,24.577,1,1049,95-193,2024-JUN-FINAL-Weekday-01,95X RICHMOND-PETERSBURG EXPRESS (PBG),1,576982,950140,955,3394.0,Petersburg Station,,37.226548,-77.405173,,,0,place_PTC
43016,4462717-2024-JUN-FINAL-Weekday-01,16:50:00,17:00:00,3394,11,0,0,24.577,1,1051,95-193,2024-JUN-FINAL-Weekday-01,95X RICHMOND-PETERSBURG EXPRESS (PBG),1,576996,950140,955,3394.0,Petersburg Station,,37.226548,-77.405173,,,0,place_PTC
51947,4462970-2024-JUN-FINAL-Weekday-01,19:51:00,19:56:00,3422,36,0,0,7.993,1,1304,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE/MAIN 23RD,0,578031,140122,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
51976,4462971-2024-JUN-FINAL-Weekday-01,20:28:00,20:33:00,3422,15,0,0,2.713,1,1305,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE /AZALEA,1,578031,140114,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
52045,4462972-2024-JUN-FINAL-Weekday-01,22:01:00,22:06:00,3422,36,0,0,7.993,1,1306,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE/MAIN 23RD,0,578031,140122,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
52074,4462973-2024-JUN-FINAL-Weekday-01,22:38:00,22:43:00,3422,15,0,0,2.713,1,1307,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE /AZALEA,1,578031,140114,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
52143,4462974-2024-JUN-FINAL-Weekday-01,24:11:00,24:16:00,3422,36,0,0,7.993,1,1308,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE/MAIN 23RD,0,578031,140122,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
52781,4462989-2024-JUN-FINAL-Weekday-01,19:18:00,19:23:00,3422,15,0,0,2.713,1,1323,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE /AZALEA,1,578026,140114,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
52850,4462990-2024-JUN-FINAL-Weekday-01,20:56:00,21:01:00,3422,36,0,0,7.993,1,1324,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE/MAIN 23RD,0,578026,140122,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
52879,4462991-2024-JUN-FINAL-Weekday-01,21:33:00,21:38:00,3422,15,0,0,2.713,1,1325,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE /AZALEA,1,578026,140114,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
52948,4462992-2024-JUN-FINAL-Weekday-01,23:06:00,23:11:00,3422,36,0,0,7.993,1,1326,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE/MAIN 23RD,0,578026,140122,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
52977,4462993-2024-JUN-FINAL-Weekday-01,23:43:00,23:48:00,3422,15,0,0,2.713,1,1327,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE /AZALEA,1,578026,140114,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
53655,4463008-2024-JUN-FINAL-Weekday-01,20:26:00,20:31:00,3422,36,0,0,7.993,1,1342,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE/MAIN 23RD,0,578035,140122,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
53684,4463009-2024-JUN-FINAL-Weekday-01,20:58:00,21:03:00,3422,15,0,0,2.713,1,1343,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE /AZALEA,1,578035,140114,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
53753,4463010-2024-JUN-FINAL-Weekday-01,22:31:00,22:36:00,3422,36,0,0,7.993,1,1344,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE/MAIN 23RD,0,578035,140122,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
53782,4463011-2024-JUN-FINAL-Weekday-01,23:08:00,23:13:00,3422,15,0,0,2.713,1,1345,14-193,2024-JUN-FINAL-Weekday-01,14 HERMITAGE /AZALEA,1,578035,140114,972,3422.0,Transfer Station Bay I,,37.543513,-77.431882,,,0,place_T--CTR
