_id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
375,1719,1719,Meadowbridge & Milton,,  37.578379, -77.422091,,,0,
376,172,172,8th & Cary,,  37.538096, -77.438007,,,0,
377,1720,1720,Meadowbridge & Northside,,  37.573738, -77.420695,,,0,
378,1721,1721,Meadowbridge & Pollock,,  37.576547, -77.421472,,,0,
379,1722,1722,Mechanicsville & Brauers,,  37.546732, -77.415630,,,0,
380,1723,1723,Mechanicsville & Carver,,  37.550665, -77.413299,,,0,
381,1724,1724,Mechanicsville & Fairfield,,  37.548648, -77.414533,,,0,
382,1725,1725,Mosby & Littlepage,,  37.543800, -77.417341,,,0,
383,1726,1726,Mechanicsville & Phaup,,  37.552258, -77.412310,,,0,
384,1729,1729,Mecklenburg  & Wood,,  37.552929, -77.422243,,,0,
385,173,173,8th & Clay,,  37.542883, -77.433374,,,0,place_8-CL
386,1731,1731,Midlothian & Arcadia,,  37.502573, -77.519786,,,0,
387,1735,1735,Midlothian & 29th,,  37.512702, -77.461178,,,0,
388,1736,1736,Midlothian & 33rd,,  37.511298, -77.468844,,,0,
389,1737,1737,Midlothian & 34th,,  37.511059, -77.470140,,,0,
390,1739,1739,Midlothian & 37th,,  37.510481, -77.473144,,,0,
391,1743,1743,Midlothian & Bland,,  37.510831, -77.472278,,,0,
392,1750,1750,Midlothian & Clopton,,  37.513466, -77.456367,,,0,
393,1751,1751,Midlothian & Covington,,  37.507575, -77.493103,,,0,
394,1752,1752,Midlothian & Covington,,  37.507987, -77.492420,,,0,
395,1755,1755,Midlothian & Dundee,,  37.511345, -77.469250,,,0,
396,1756,1756,Midlothian & E Blake,,  37.511737, -77.466228,,,0,
397,1757,1757,Midlothian & Erich,,  37.506348, -77.498603,,,0,
398,1763,1763,Midlothian at Goodwill,,  37.503904, -77.510520,,,0,
399,1764,1764,Midlothian & Beaufont Hills,,  37.504195, -77.510643,,,0,
400,1765,1765,Midlothian & Arcadia,,  37.501970, -77.520993,,,0,
401,1769,1769,Midlothian Pike & Erich,,  37.505970, -77.498725,,,0,
402,177,177,8th & Marshall,,  37.541939, -77.434270,,,0,place_8MS
403,1774,1774,Midlothian at Southgate Shopping Center,,  37.504677, -77.506112,,,0,
404,1776,1776,Midlothian & Warwick,,  37.503241, -77.514216,,,0,
405,1777,1777,Midlothian & Warwick,,  37.503479, -77.514727,,,0,
406,1778,1778,Midlothian & W Blake,,  37.511897, -77.466054,,,0,
407,178,178,Hioaks & CJW Medical Center,,  37.513279, -77.524539,,,0,
408,1780,1780,Minefee & Gunn,,  37.498119, -77.438285,,,0,
409,1781,1781,Minefee & Mimosa,,  37.498229, -77.438329,,,0,
410,1783,1783,Monteiro & Fells,,  37.557316, -77.430301,,,0,
411,1784,1784,Monteiro & Fells,,  37.557551, -77.430477,,,0,
412,1785,1785,Monteiro & Minor,,  37.559000, -77.430397,,,0,
413,1786,1786,Monteiro & Wellford,,  37.558485, -77.430215,,,0,
414,179,179,9th & Byrd,,  37.535831, -77.438763,,,0,
415,1796,1796,Monument & Libbie,,  37.583775, -77.510582,,,0,
416,180,180,9th & Cary,,  37.537533, -77.436853,,,0,
417,1805,1805,Monument & Westlyn,,  37.577895, -77.500076,,,0,
418,181,181,9th & Franklin,,  37.539421, -77.435076,,,0,
419,1830,1830,Mosby & Fairmount,,  37.543836, -77.417071,,,0,
420,1832,1832,Mosby & P,,  37.541715, -77.419092,,,0,
421,1833,1833,Mosby & P,,  37.541498, -77.419688,,,0,
422,1838,1838,Mosby & Venable,,  37.538646, -77.420205,,,0,
423,1840,1840,Moss Side & Akron,,  37.589480, -77.439829,,,0,
424,1842,1842,Moss Side & Lincoln,,  37.590864, -77.439142,,,0,
425,1844,1844,Moss Side & North,,  37.586710, -77.441758,,,0,
426,1845,1845,Moss Side & Rex,,  37.588347, -77.440227,,,0,
427,185,185,Accomodation & Gay,,  37.548714, -77.417370,,,0,
428,1857,1857,Nine Mile & Masonic,,  37.540789, -77.378766,,,0,
429,1858,1858,Nine Mile & Lee,,  37.550649, -77.333810,,,0,
430,1860,1860,Nine Mile & Tech,,  37.539214, -77.321112,,,0,
431,1861,1861,Nine Mile & Taft,,  37.551466, -77.347863,,,0,
432,1862,1862,Nine Mile & 27th,,  37.540896, -77.407355,,,0,
433,1863,1863,Nine Mile & 27th,,  37.541078, -77.406787,,,0,
434,1864,1864,Nine Mile & 29th,,  37.541338, -77.404062,,,0,
435,1865,1865,Nine Mile & 29th,,  37.541553, -77.403942,,,0,
436,1866,1866,Nine Mile & Kenway,,  37.545456, -77.366747,,,0,
437,1867,1867,Nine Mile & 30th,,  37.541751, -77.401687,,,0,
438,1868,1868,Nine Mile & 31st,,  37.541622, -77.401705,,,0,
439,1869,1869,Nine Mile & A P Hill,,  37.550898, -77.337332,,,0,
440,187,187,Charles City & Laburnum,,  37.504316, -77.350648,,,0,
441,1870,1870,Nine Mile & Ainsworth,,  37.551032, -77.351126,,,0,
442,1871,1871,Nine Mile & Ainsworth,,  37.551117, -77.351345,,,0,
443,1872,1872,Nine Mile & Airport,,  37.536995, -77.319347,,,0,
444,1873,1873,Nine Mile & Airport,,  37.537846, -77.319716,,,0,
445,1874,1874,Nine Mile & Banks,,  37.532856, -77.316335,,,0,
446,1875,1875,Nine Mile & Barker,,  37.551140, -77.342955,,,0,
447,1877,1877,Nine Mile & Bunche,,  37.543405, -77.396233,,,0,
448,1878,1878,Nine Mile & Beech,,  37.548935, -77.330751,,,0,
449,1879,1879,Nine mile & Beech,,  37.549065, -77.330665,,,0,
450,188,188,Chamberlayne & Price,,  37.549580, -77.440192,,,0,
451,1881,1881,Nine Mile & Bunche,,  37.543505, -77.396655,,,0,
452,1884,1884,Nine Mile & Dakar,,  37.524552, -77.303902,,,0,
453,1886,1886,Nine Mile & E Richmond,,  37.541337, -77.374315,,,0,
454,1887,1887,Nine Mile & Echo,,  37.542532, -77.385915,,,0,
455,1888,1888,Nine Mile & Echo,,  37.542651, -77.385837,,,0,
456,1889,1889,Nine Mile & Elm,,  37.547529, -77.329316,,,0,
457,1890,1890,Nine Mile & Elm,,  37.547682, -77.329258,,,0,
458,1892,1892,Nine Mile & Masonic,,  37.540605, -77.378269,,,0,
459,1894,1894,Nile Mile & Garland,,  37.526043, -77.307369,,,0,
460,1895,1895,Nine Mile & Garland,,  37.526384, -77.307984,,,0,
461,1896,1896,Nine Mile & Gordon,,  37.543395, -77.388651,,,0,
462,1897,1897,Nine Mile & Gordon,,  37.543909, -77.389575,,,0,
463,1898,1898,Nine Mile & Hanover,,  37.530753, -77.313343,,,0,
464,1899,1899,Nine Mile & Hart,,  37.533099, -77.316357,,,0,
465,19,19,17th & Marshall,,  37.536766, -77.425538,,,0,
466,190,190,Admiral Gravely & Government,,  37.520589, -77.401847,,,0,
467,1900,1900,Nine Mile & Holly,,  37.545451, -77.327199,,,0,
468,1901,1901,Nine Mile & Holly,,  37.546388, -77.327942,,,0,
469,1902,1902,Nine Mile & Kalmia,,  37.544430, -77.325969,,,0,
470,1903,1903,Nine Mile & Lake,,  37.550697, -77.337486,,,0,
471,1904,1904,Nine Mile & Lee,,  37.550615, -77.333411,,,0,
472,1905,1905,Nine Mile & Lowell,,  37.551101, -77.346650,,,0,
473,1906,1906,Nine Mile & Lumber,,  37.529771, -77.312352,,,0,
474,1907,1907,Nine Mile & Marlin,,  37.541234, -77.374176,,,0,
475,1909,1909,Nine Mile & Meadowspring,,  37.542432, -77.372126,,,0,
476,191,191,Admiral Gravely & Government,,  37.520735, -77.401262,,,0,
477,1910,1910,Nine Mile & Watson,,  37.543552, -77.370991,,,0,
478,1911,1911,Nine Mile & Monterey,,  37.524825, -77.304649,,,0,
479,1912,1912,Nine Mile & Naglee,,  37.527171, -77.310023,,,0,
480,1913,1913,Nine MIle & Naglee,,  37.527431, -77.310122,,,0,
481,1914,1914,Nine Mile & Newbridge,,  37.550902, -77.342268,,,0,
482,1917,1917,Nine Mile & Orams,,  37.549877, -77.354358,,,0,
483,1918,1918,Nine Mile & Pleasant,,  37.549980, -77.353656,,,0,
484,192,192,Admiral Gravely & Gilliam,,  37.518856, -77.405986,,,0,
485,1921,1921,Nine Mile & Quince,,  37.540429, -77.321886,,,0,
486,1923,1923,Nine Mile & Virginia,,  37.551130, -77.346072,,,0,
487,1924,1924,Nine Mile & Westover,,  37.551721, -77.348552,,,0,
488,1926,1926,Nine Mile & Kalmia,,  37.544427, -77.326188,,,0,
489,1929,1929,North & Ladies Mile,,  37.577764, -77.432878,,,0,
490,1930,1930,North & Alma,,  37.583148, -77.436280,,,0,
491,1931,1931,North & Brookland Park,,  37.571432, -77.432670,,,0,
492,1932,1932,North & Essex,,  37.570143, -77.432877,,,0,
493,1933,1933,North & Crawford,,  37.572846, -77.432554,,,0,
494,1934,1934,North & Crawford,,  37.572726, -77.432693,,,0,
495,1935,1935,North & E Lancaster,,  37.565717, -77.433048,,,0,
496,1936,1936,North & Essex,,  37.570070, -77.432693,,,0,
497,1937,1937,North & Fendall,,  37.582377, -77.435424,,,0,
498,1938,1938,North & Gladstone,,  37.574668, -77.432379,,,0,
499,1939,1939,North & Gladstone,,  37.574535, -77.432523,,,0,
500,1940,1940,North & Graham,,  37.564065, -77.433113,,,0,
501,1941,1941,North & Henrico,,  37.583329, -77.437071,,,0,
502,1942,1942,North & Hooper,,  37.568380, -77.432866,,,0,
503,1943,1943,North & Hooper,,  37.568587, -77.433008,,,0,
504,1944,1944,North & Laburnum,,  37.584490, -77.438569,,,0,
505,1945,1945,North & Ladies Mile,,  37.578110, -77.432731,,,0,
506,1946,1946,North & Meredith,,  37.576328, -77.432563,,,0,
507,1947,1947,North & Meredith,,  37.576486, -77.432727,,,0,
508,1948,1948,North & Montrose,,  37.585636, -77.440465,,,0,
509,1949,1949,North & Montrose,,  37.585311, -77.440332,,,0,
510,195,195,Admiral Gravely & Williamsburg,,  37.519215, -77.410343,,,0,
511,1951,1951,North & Moss Side,,  37.586153, -77.441735,,,0,
512,1952,1952,North & Norwood,,  37.567030, -77.432922,,,0,
513,1953,1953,North & Norwood,,  37.566907, -77.433097,,,0,
514,1955,1955,North & Overbrook,,  37.565164, -77.433208,,,0,
515,1957,1957,North & Poe,,  37.560643, -77.433224,,,0,
516,1958,1958,North & Roberts,,  37.561624, -77.433196,,,0,
517,1959,1959,North & Roberts,,  37.561833, -77.433324,,,0,
518,1960,1960,North & Wickham,,  37.563357, -77.433254,,,0,
519,1965,1965,Oakwood & Q,,  37.533399, -77.403626,,,0,
520,1966,1966,Oakwood & Canepa,,  37.534292, -77.398531,,,0,
521,1970,1970,Oldfield & Westgate,,  37.539887, -77.576849,,,0,
522,1974,1974,Williamsburg & Goddin,,  37.516201, -77.409635,,,0,
523,1975,1975,Overbrook & 1405,,  37.565542, -77.454716,,,0,
524,1976,1976,Overbrook & Brook,,  37.565393, -77.448994,,,0,
525,1977,1977,Overbrook & Brook,,  37.565511, -77.448961,,,0,
526,1983,1983,Overbrook & Hermitage,,  37.565428, -77.458554,,,0,
527,1984,1984,Overbrook & Hermitage,,  37.565543, -77.458532,,,0,
528,1987,1987,P & 35th,,  37.531947, -77.403650,,,0,
529,1993,1993,Parham & Health South Hospital,,  37.630516, -77.527323,,,0,
530,1996,1996,Parham & Hungary Spring,,  37.629774, -77.520574,,,0,
531,2000,2000,Park & Cleveland,,  37.561866, -77.476962,,,0,
532,2001,2001,Park &  Sheppard,,  37.561044, -77.474178,,,0,
533,2005,2005,Parker & Williamsburg,,  37.514712, -77.395398,,,0,
534,2006,2006,Parker & Williamsburg,,  37.514418, -77.394956,,,0,
535,2010,2010,Gaskins & Mayland  (Parking Lot),,  37.638780, -77.573530,,,0,
536,2012,2012,Patrick & Meadowbridge,,  37.580185, -77.422327,,,0,
537,2014,2014,Patterson & Willow Lawn,,  37.575664, -77.507852,,,0,
538,2015,2015,Patterson & Nansemond,,  37.562449, -77.482283,,,0,
539,2016,2016,Patterson & Algoma,,  37.581916, -77.518261,,,0,
540,2017,2017,Patterson & Algoma,,  37.581914, -77.517930,,,0,
541,2018,2018,Patterson & Belmont,,  37.560606, -77.475409,,,0,
542,2019,2019,Patterson & Bunting,,  37.571532, -77.500271,,,0,
543,2020,2020,Patterson & Chantecler,,  37.585945, -77.524230,,,0,
544,2021,2021,Patterson & Chantecler,,  37.586151, -77.524218,,,0,
545,2022,2022,Patterson & Chantilly,,  37.571429, -77.499672,,,0,
546,2023,2023,Patterson & Cleveland,,  37.560949, -77.477575,,,0,
547,2027,2027,Patterson & Granite,,  37.578510, -77.513281,,,0,
548,2028,2028,Patterson & Granite,,  37.578480, -77.512902,,,0,
549,2029,2029,Patterson & Greenway,,  37.575022, -77.506998,,,0,
550,2030,2030,Patterson & Greenway,,  37.575002, -77.506512,,,0,
551,2031,2031,Patterson & Hamilton,,  37.564138, -77.485898,,,0,
552,2032,2032,Patterson & Hamilton,,  37.564394, -77.486064,,,0,
553,2034,2034,Patterson & Harlan,,  37.574020, -77.505075,,,0,
554,2035,2035,Patterson & Harlan,,  37.574025, -77.504710,,,0,
555,2036,2036,Patterson & Honaker,,  37.587673, -77.526894,,,0,
556,2037,2037,Patterson & Honaker,,  37.587715, -77.526467,,,0,
557,2040,2040,Patterson & Lexington,,  37.573258, -77.503605,,,0,
558,2041,2041,Patterson & Libbie,,  37.579464, -77.514639,,,0,
559,2042,2042,Patterson & Libbie,,  37.579672, -77.514536,,,0,
560,2043,2043,Patterson & Malvern,,  37.566062, -77.489702,,,0,
561,2044,2044,Patterson & Malvern,,  37.566000, -77.489168,,,0,
562,2045,2045,Patterson & Maple,,  37.580834, -77.516671,,,0,
563,2046,2046,Patterson & Maple,,  37.580820, -77.516280,,,0,
564,2047,2047,Patterson & Matoaka,,  37.576477, -77.509840,,,0,
565,2048,2048,Patterson & Matoaka,,  37.576666, -77.509792,,,0,
566,2049,2049,Patterson & Pepper,,  37.584033, -77.521457,,,0,
567,2050,2050,Patterson & Pepper,,  37.583985, -77.520973,,,0,
568,2054,2054,Patterson & Ripley,,  37.589371, -77.529388,,,0,
569,2055,2055,Patterson & Ripley,,  37.589348, -77.528891,,,0,
570,2056,2056,Patterson & Roseneath,,  37.561742, -77.481182,,,0,
571,2057,2057,Patterson & Sauer,,  37.567538, -77.491981,,,0,
572,2058,2058,Patterson & Sauer,,  37.567485, -77.492460,,,0,
573,2059,2059,Patterson & Spokane,,  37.572909, -77.502578,,,0,
574,2061,2061,Patterson & Thompson,,  37.562872, -77.483355,,,0,
575,2063,2063,Patterson & Westmoreland,,  37.569623, -77.496559,,,0,
576,2064,2064,Patterson & Westmoreland,,  37.569625, -77.496197,,,0,
577,2066,2066,Patterson & Willow Lawn,,  37.575952, -77.508829,,,0,
578,2068,2068,Patterson & Three Chopt,,  37.590444, -77.530968,,,0,
579,2069,2069,Pennsylvania & Carter,,  37.533999, -77.470288,,,0,
580,2070,2070,Pennsylvania & Georgia,,  37.534034, -77.472376,,,0,
581,2071,2071,Pennsylvania & Greenville,,  37.534027, -77.471282,,,0,
582,2072,2072,"Commerce Road at Gate ""K""",,  37.473641, -77.429402,,,0,
583,2074,2074,Pilots Lane & Laburnum,,  37.585247, -77.433844,,,0,
584,2081,2081,Plaza & Belt,,  37.503382, -77.475829,,,0,
585,2082,2082,Plaza & Southside Community Service Center,,  37.502250, -77.475377,,,0,
586,2083,2083,Poe & Lamb,,  37.560120, -77.430975,,,0,
587,2085,2085,Poe & Lamb,,  37.560002, -77.431542,,,0,
588,2086,2086,Poe & North,,  37.560088, -77.433166,,,0,
589,209,209,Chippenham Mall Parking Lot,,  37.480722, -77.511547,,,0,
590,2094,2094,R & 36th,,  37.532389, -77.401333,,,0,
591,2097,2097,Idlewood & Randolph,,  37.543035, -77.459587,,,0,
592,21,21,18th & Dinwiddie,,  37.511559, -77.443316,,,0,
593,2112,2112,Roanoke & Moody,,  37.510760, -77.474865,,,0,
594,2113,2113,Robinson & Broad,,  37.560455, -77.467224,,,0,
595,2114,2114,Robinson & Broad,,  37.559804, -77.467956,,,0,
596,2115,2115,Robinson & Cary,,  37.551071, -77.473618,,,0,
597,212,212,Banton & Dupont,,  37.464271, -77.454458,,,0,
598,2121,2121,Robinson & Grove,,  37.553926, -77.472038,,,0,
599,2122,2122,Robinson & Grove,,  37.553840, -77.472376,,,0,
600,2123,2123,Robinson & Hanover,,  37.555051, -77.471410,,,0,
601,2124,2124,Robinson & Hanover,,  37.554990, -77.471701,,,0,
602,2125,2125,Robinson & Kensington,,  37.557710, -77.469877,,,0,
603,2126,2126,Robinson & Kensington,,  37.557266, -77.470359,,,0,
604,2127,2127,Robinson & Main,,  37.552083, -77.473073,,,0,
605,2142,2142,Royal & Thaxton,,  37.495409, -77.438082,,,0,
606,2143,2143,Royall & Gunn,,  37.495571, -77.437113,,,0,
607,2144,2144,Royall & Krouse,,  37.495257, -77.440435,,,0,
608,2145,2145,Royall & Thaxton,,  37.495575, -77.438214,,,0,
609,2148,2148,Ruffin at Ruffin Apartments,,  37.479441, -77.439049,,,0,
610,2149,2149,Ruffin & Commerce,,  37.479684, -77.431287,,,0,
611,2150,2150,Ruffin & Commerce,,  37.479903, -77.431233,,,0,
612,2151,2151,Ruffin & Davee,,  37.479700, -77.436043,,,0,
613,2152,2152,Ruffin & Davee,,  37.479550, -77.436507,,,0,
614,2153,2153,Ruffin & Frank,,  37.479775, -77.433423,,,0,
615,2154,2154,Ruffin & Frank,,  37.479673, -77.433438,,,0,
616,2156,2156,Ruffin & Richmond Hwy,,  37.479305, -77.443869,,,0,
617,2157,2157,Ruffin & Lynhaven,,  37.479573, -77.440581,,,0,
618,2158,2158,Ruffin & Lynhaven,,  37.479406, -77.441017,,,0,
619,2159,2159,Ruffin & Ruffin Apartments,,  37.479624, -77.439222,,,0,
620,2161,2161,Santa Rosa & Franklin Farms,,  37.602048, -77.548203,,,0,
621,2162,2162,Santa Rosa & Franklin Farms,,  37.602205, -77.548301,,,0,
622,2163,2163,Santa Rosa & Three Chopt,,  37.600883, -77.548125,,,0,
623,2164,2164,Sarellen at 4305,,  37.511351, -77.358637,,,0,
624,2165,2165,Sarellen & Glen Alden,,  37.510996, -77.358448,,,0,
625,2167,2167,Semmes & 10th,,  37.526101, -77.446857,,,0,
626,2168,2168,Semmes & 10th,,  37.526032, -77.447175,,,0,
627,2169,2169,Semmes & 12th,,  37.525368, -77.447805,,,0,
628,217,217,Spring Rock Green,,  37.502296, -77.531282,,,0,place_SPR-GR
629,2171,2171,Semmes & 14th,,  37.524191, -77.450477,,,0,
630,2174,2174,Semmes & 26th,,  37.519637, -77.460126,,,0,
631,2175,2175,Semmes & 27th,,  37.519492, -77.461084,,,0,
632,2178,2178,Semmes & 30th,,  37.517780, -77.464721,,,0,
633,2179,2179,Semmes & 31st,,  37.517631, -77.465640,,,0,
634,2182,2182,Semmes & 34th,,  37.515914, -77.469360,,,0,
635,2183,2183,Semmes & 34th,,  37.516191, -77.469049,,,0,
636,2184,2184,Semmes & 14th,,  37.524193, -77.450094,,,0,
637,2186,2186,Semmes & 12th,,  37.525463, -77.448066,,,0,
638,2187,2187,Sheppard & Broad,,  37.562713, -77.472283,,,0,
639,2188,2188,Sheppard & Grace,,  37.562709, -77.472179,,,0,
640,2191,2191,Sheppard & Monument,,  37.561969, -77.473290,,,0,
641,2192,2192,Sheppard & Monument,,  37.561567, -77.473409,,,0,
642,2193,2193,Sheppard & Park,,  37.560721, -77.474035,,,0,
643,2195,2195,Skipwith & Parkline,,  37.599107, -77.537681,,,0,
644,2196,2196,Skipwith & Parkline,,  37.600253, -77.537581,,,0,
645,2197,2197,Skipwith & School Building,,  37.603475, -77.537846,,,0,
646,2202,2202,Staples Mill & Amtrak,,  37.617329, -77.498950,,,0,
647,2203,2203,Staples Mill & Aspen,,  37.607594, -77.495057,,,0,
648,2205,2205,Staples Mill & Augusta,,  37.578706, -77.496282,,,0,
649,2213,2213,Staples Mill & Hamlet Condos,,  37.604514, -77.493174,,,0,
650,2214,2214,Staples Mill & Northside,,  37.604360, -77.492895,,,0,
651,2215,2215,Staples Mill & Radford,,  37.580514, -77.494488,,,0,
652,2219,2219,Staples Mill & Talley,,  37.611036, -77.496420,,,0,
653,2220,2220,Staples Mill & Talley,,  37.611585, -77.496009,,,0,
654,2222,2222,Staples Mill & Townhouse,,  37.606839, -77.495102,,,0,
655,2229,2229,Starling Dr & Starling Ct,,  37.606622, -77.568127,,,0,
656,2230,2230,Stoney Point & Stony Point Learning Center,,  37.539925, -77.563835,,,0,
657,2231,2231,Stony Run at 1506,,  37.524130, -77.398367,,,0,
658,2235,2235,Stony Run & Government,,  37.523428, -77.402319,,,0,
659,2244,2244,RIC Airport,,  37.507012, -77.333322,,,0,
660,2248,2248,Three Chopt & Beverly,,  37.600828, -77.551246,,,0,
661,2249,2249,Three Chopt & Camden,,  37.601768, -77.554793,,,0,
662,2250,2250,Three Chopt at Freeman High School,,  37.602565, -77.558129,,,0,
663,2251,2251,Three Chopt & Fargo,,  37.607368, -77.562496,,,0,
664,2252,2252,Three Chopt & Westbury,,  37.601836, -77.554378,,,0,
665,2253,2253,Three Chopt & Park,,  37.593027, -77.531750,,,0,
666,2259,2259,Three Chopt & Ridge,,  37.603175, -77.558983,,,0,
667,2261,2261,Three Chopt & Skipwith,,  37.597049, -77.537311,,,0,
668,2264,2264,Three Chopt Rd. at Ridge Elementary School,,  37.604726, -77.560013,,,0,
669,2269,2269,Towana & Three Chopt,,  37.577413, -77.526737,,,0,
670,227,227,Belmont & Ellwood,,  37.553816, -77.479787,,,0,
671,2274,,Venable & 22nd,,  37.538243, -77.418042,,,0,
672,2275,,Venable & 22nd,,  37.538367, -77.417721,,,0,
673,2293,2293,Walmsley & Arnwood,,  37.465995, -77.464055,,,0,
674,2296,2296,Walmsley & Hopkins,,  37.468922, -77.468939,,,0,
675,2297,2297,Walmsley & Olive,,  37.470861, -77.474971,,,0,
676,2298,2298,Walmsley & Shackelford Rd.,,  37.465199, -77.462198,,,0,
677,2299,2299,Walmsley & Woodmere,,  37.470739, -77.478036,,,0,
678,2301,2301,Walmsley & Olive,,  37.470903, -77.474760,,,0,
679,2302,2302,Walmsley & Shackleford,,  37.465369, -77.462199,,,0,
680,2303,2303,Walmsley & Southall,,  37.470253, -77.481819,,,0,
681,2304,2304,Walmsley & Susan,,  37.468444, -77.467433,,,0,
682,2305,2305,Walmsley & Vial,,  37.466649, -77.464752,,,0,
683,2306,2306,Walmsley & Woodmere,,  37.470900, -77.477868,,,0,
684,2307,2307,Wamsley & Hopkins,,  37.469770, -77.470377,,,0,
685,2308,2308,Warwick & Hull,,  37.491259, -77.486469,,,0,
686,2311,2311,Williamsburg & Eastlake,,  37.520904, -77.304292,,,0,
687,2312,2312,West & Nine Mile,,  37.522378, -77.302671,,,0,
688,2313,2313,Westbrook & Crestwood,,  37.596539, -77.461464,,,0,
689,2314,2314,Westbrook & Stratford,,  37.596566, -77.457262,,,0,
690,2315,2315,Westbrook & Stratford,,  37.596635, -77.457621,,,0,
691,2321,2321,Westover Hills & Bassett,,  37.515086, -77.488705,,,0,
692,2323,2323,Westover Hills at Brentwood South Apts,,  37.513576, -77.489090,,,0,
693,2325,2325,Westover Hills & Crutchfield,,  37.511216, -77.487524,,,0,
694,2326,2326,Westover Hills & Reedy,,  37.516941, -77.488183,,,0,
695,2330,2330,Whitcomb & Deforest,,  37.554481, -77.414237,,,0,
696,2331,2331,Whitcomb & Lebanon,,  37.553656, -77.420745,,,0,
697,2332,2332,Whitcomb & Mechanicsville,,  37.554111, -77.412237,,,0,
698,2333,2333,Whitcomb & Redwood,,  37.554035, -77.417807,,,0,
699,2335,2335,Williamsburg at EastCoast Station,,  37.520103, -77.331470,,,0,
700,2338,2338,Williamsburg & 31st,,  37.522864, -77.413356,,,0,
701,2342,2342,Williamsburg & Airport Square,,  37.518119, -77.340318,,,0,
702,2343,2343,Williamsburg & Allenshaw,,  37.517317, -77.349092,,,0,
703,2344,2344,Williamsburg & Arcadia,,  37.514568, -77.401843,,,0,
704,2345,2345,Williamsburg & Carter,,  37.523289, -77.319343,,,0,
705,2346,2346,Williamsburg & Confederate,,  37.523350, -77.315963,,,0,
706,2350,2350,Williamsburg & Goddin,,  37.516601, -77.409553,,,0,
707,2351,2351,Williamsburg & Hatcher,,  37.514679, -77.407557,,,0,
708,2352,2352,Williamsburg & Hatcher,,  37.514436, -77.407733,,,0,
709,2353,2353,Williamsburg & Lea,,  37.517805, -77.343683,,,0,
710,2354,2354,Williamsburg & Lewis,,  37.517910, -77.339742,,,0,
711,2355,2355,Williamsburg & Main,,  37.525251, -77.417949,,,0,
712,2357,2357,Williamsburg & Montebello,,  37.514627, -77.404452,,,0,
713,2358,2358,Williamsburg & SSA Building,,  37.520958, -77.305967,,,0,
714,2360,2360,Williamsburg & Naglee,,  37.522748, -77.312156,,,0,
715,2361,2361,Williamsburg & Naglee,,  37.522787, -77.312810,,,0,
716,2362,2362,Williamsburg & Nicholson,,  37.520282, -77.410772,,,0,
717,2363,2363,Williamsburg & Northhampton,,  37.514761, -77.404784,,,0,
718,2364,2364,Williamsburg & Oakleys,,  37.517637, -77.343229,,,0,
719,2368,2368,Williamsburg & Robins,,  37.517067, -77.348810,,,0,
720,2370,2370,Williamsburg & Salem,,  37.514586, -77.396423,,,0,
721,2371,2371,Williamsburg & Salem,,  37.514484, -77.396746,,,0,
722,2372,2372,Williamsburg & Sanborn,,  37.518996, -77.335660,,,0,
723,2373,2373,Williamsburg & Sanborn,,  37.518655, -77.336134,,,0,
724,2375,2375,Williamsburg & Tompkins,,  37.514685, -77.402499,,,0,
725,2376,2376,Williamsburg & Waverly,,  37.514531, -77.399908,,,0,
726,2377,2377,Williamsburg & Waverly,,  37.514662, -77.400075,,,0,
727,2378,2378,Willow Lawn & Shelter,,  37.582953, -77.498345,,,0,place_WLA
728,2379,2379,Willow Lawn & Markel,,  37.583361, -77.498181,,,0,
729,2380,2380,Willow Lawn & Wythe,,  37.578190, -77.502598,,,0,
730,2381,2381,Winder & Lombardy,,  37.539141, -77.464847,,,0,
731,2382,2382,Winder & Randolph,,  37.538322, -77.462695,,,0,
732,2385,2385,Woodhaven & Hull,,  37.494939, -77.482733,,,0,
733,2411,2411,X & 22nd,,  37.546382, -77.409249,,,0,
734,2413,2413,Libbie & Fitzhugh,,  37.587343, -77.506690,,,0,
735,2415,2415,Libbie & Morningside,,  37.584418, -77.509649,,,0,
736,2417,2417,Accomac & Luray,,  37.522043, -77.396343,,,0,
737,2422,2422,Admiral Gravely & Carlisle,,  37.518776, -77.406263,,,0,
738,2423,2423,Chamberlayne & Price,,  37.549739, -77.440467,,,0,
739,2424,2424,8th & Byrd,,  37.536077, -77.439281,,,0,
740,2427,2427,Admiral Gravely & Williamsburg,,  37.519085, -77.410238,,,0,
741,2431,2431,14th & Dock,,  37.533504, -77.432857,,,0,
742,2432,2432,Mosby & Leigh,,  37.540166, -77.420166,,,0,
743,2433,2433,Richmond VA Medical Center Exit & Broad Rock,,  37.494109, -77.469962,,,0,
744,2455,2455,Broad & Pemberton,,  37.641284, -77.562324,,,0,place_PEMB
745,2456,2456,Forest Hill & Thompson School,,  37.533086, -77.541475,,,0,
746,2457,2457,Forest Hill & Grantwood,,  37.536023, -77.536136,,,0,
747,2459,2459,Forest Hill Wal-Mart,,  37.533807, -77.532202,,,0,
748,2464,2464,Hull & 33rd,,  37.506195, -77.467043,,,0,
749,2465,2465,Hull & E Blake,,  37.507927, -77.464312,,,0,
750,2466,2466,Hull & McGuire,,  37.503640, -77.471114,,,0,
751,247,247,Belt Boulevard at 141,,  37.506729, -77.482990,,,0,
752,2472,2472,Southwood & Tifton,,  37.494914, -77.482482,,,0,
